Typ kvalifikace,Titul,1. stupeň ZŠ,2. stupeň ZŠ,SŠ,Specializace,Typ ostatní kvalifikace,Název,Vysoká škola,Fakulta,Cena,Město,SDS / semestr,P,DF,K,jednoobor,dvouobor,Odkaz na více info,Poznámka,ČJL,AJ,NJ,FJ,ŠJ,RJ,M,IKT,D,OV ,ZSV,F,CH,PŘ,Z,HV,VV,VKZ,TV,ČSP,DV,ETV,FAV,TPV,OSV,VDO,EGS,MKV,ENV,MV,ODBP,PV,ODBV,NOVÁ AKREDITACE DO 2021
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství českého jazyka a literatury pro střední školy,Masarykova univerzita,Filozofická fakulta,0 Kč,Brno,4,P,0,0,1,1,https://is.muni.cz/program/24593/ucitelstvi-ceskeho-jazyka-a-literatury-pro-stredni-skoly,,ČJL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství českého jazyka a literatury pro střední školy,Univerzita Karlova,Filozofická fakulta,0 Kč,Praha,4,P,0,0,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_obor&id_obor=24748,Filologie,ČJL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,0,Učitelství,0,Učitelství českého jazyka a literatury pro základní školy,Masarykova univerzita,Pedagogická fakulta,0 Kč,Brno,4,P,0,0,0,1,https://is.muni.cz/program/23852/ucitelstvi-ceskeho-jazyka-a-literatury-pro-zakladni-skoly,,ČJL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,0,Učitelství,0,Učitelství českého jazyka a literatury pro základní školy a se specializací na žáky s odlišným mateřským jazykem,Masarykova univerzita,Pedagogická fakulta,0 Kč,Brno,4,P,0,0,1,0,https://is.muni.cz/program/23845/ucitelstvi-ceskeho-jazyka-a-literatury-pro-zakladni-skoly-a-se-specializaci-na-zaky-s-odlisnym-materskym-jazykem,,ČJL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Učitelství českého jazyka pro 2. stupeň základní školy a střední školy,Univerzita Karlova,Pedagogická fakulta,0 Kč,Praha,4,P,0,K,0,1,https://is.cuni.cz/studium/prijimacky/index.php?do=obory&fakulta=11410&fst=&druh=N&stupr=N0114A300089&obor1=&iscedkod=&jazyk=&delka=&fulltext=&zobraz=Zobrazit+12+polo%C5%BEek,,ČJL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství českého jazyka pro střední školy,Západočeská univerzita v Plzni,Fakulta pedagogická,0 Kč,Plzeň,4,P,0,0,0,1,https://www.zcu.cz/cs/Admission/Study-fields/index.html?FieldNumber=N0114A300074&FormOfStudy=P&TypeOfStudy=N,,ČJL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Učitelství dějepisu pro 2. stupeň základní školy a střední školy,Univerzita Karlova,Pedagogická fakulta,0 Kč,Praha,4,P,0,0,0,1,https://is.cuni.cz/studium/prijimacky/index.php?do=obory&fakulta=11410&fst=&druh=N&stupr=N0114A300090&obor1=&iscedkod=&jazyk=&delka=&fulltext=&zobraz=Zobrazit+6+polo%C5%BEek,Historické vědy,0,0,0,0,0,0,0,0,D,OV,ZSV,0,0,0,0,0,0,0,0,ČSP,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Učitelství dějepisu pro SŠ a 2. Stupeň ZŠ,Univerzita Palackého v Olomouci,Pedagogická fakulta,0 Kč,Olomouc,4,P,0,0,0,1,https://www.studium.upol.cz/Catalog/StudyPrograms?type=Subsequent#year=2021&maior=5993,,0,0,0,0,0,0,0,0,D,OV,ZSV,0,0,0,0,0,0,0,0,ČSP,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství dějepisu pro střední školy,Západočeská univerzita v Plzni,Fakulta pedagogická,0 Kč,Plzeň,4,P,0,0,0,1,https://www.zcu.cz/cs/Admission/Study-fields/index.html?FieldNumber=N0114A300070&FormOfStudy=P&TypeOfStudy=N,,0,0,0,0,0,0,0,0,D,OV,ZSV,0,0,0,0,0,0,0,0,ČSP,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,0,Učitelství,0,Učitelství dějepisu pro základní školy,Masarykova univerzita,Pedagogická fakulta,0 Kč,Brno,4,P,0,K,0,1,https://is.muni.cz/program/23786/ucitelstvi-dejepisu-pro-zakladni-skoly,,0,0,0,0,0,0,0,0,D,OV,ZSV,0,0,0,0,0,0,0,0,ČSP,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství deskriptivní geometrie pro střední školy,Univerzita Karlova,Matematicko-fyzikální fakulta,0 Kč,Praha,4,P,0,0,0,1,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_obor&id_obor=24471,Matematika,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství francouzského jazyka a literatury pro střední školy,Masarykova univerzita,Filozofická fakulta,0 Kč,Brno,4,P,0,K,1,1,https://is.muni.cz/program/24936/ucitelstvi-francouzskeho-jazyka-a-literatury-pro-stredni-skoly,,0,0,0,FJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství francouzského jazyka a literatury pro střední školy,Univerzita Karlova,Filozofická fakulta,0 Kč,Praha,4,P,0,0,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_obor&id_obor=24749,Filologie,0,0,0,FJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Učitelství francouzského jazyka pro 2. stupeň základní školy a střední školy,Univerzita Karlova,Pedagogická fakulta,0 Kč,Praha,4,P,0,0,0,1,https://is.cuni.cz/studium/prijimacky/index.php?do=obory&fakulta=11410&fst=&druh=N&stupr=N0114A300091&obor1=&iscedkod=&jazyk=&delka=&fulltext=&zobraz=Zobrazit+5+polo%C5%BEek,,0,0,0,FJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,0,Učitelství,0,Učitelství francouzského jazyka pro základní školy,Masarykova univerzita,Pedagogická fakulta,0 Kč,Brno,4,P,0,K,1,1,https://is.muni.cz/program/23911/ucitelstvi-francouzskeho-jazyka-pro-zakladni-skoly,,0,0,0,FJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství fyziky pro střední školy,Západočeská univerzita v Plzni,Fakulta aplikovaných věd,0 Kč,Plzeň,4,P,0,0,0,1,https://www.zcu.cz/cs/Admission/Study-fields/index.html?FieldNumber=N0114A300082&FormOfStudy=P&TypeOfStudy=N,Fyzika,0,0,0,0,0,0,M,0,0,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,0,Učitelství,0,Učitelství fyziky pro základní školy,Masarykova univerzita,Pedagogická fakulta,0 Kč,Brno,4,P,0,K,1,1,https://is.muni.cz/program/23777/ucitelstvi-fyziky-pro-zakladni-skoly,,0,0,0,0,0,0,M,0,0,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství geografie a kartografie pro střední školy,Masarykova univerzita,Přírodovědecká fakulta,0 Kč,Brno,4,P,0,0,0,1,https://is.muni.cz/program/23739/ucitelstvi-geografie-a-kartografie-pro-stredni-skoly,Vědy o Zemi,0,0,0,0,0,0,0,0,0,0,0,0,0,PŘ,Z,0,0,0,0,ČSP,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství geografie pro střední školy,Univerzita Karlova,Přírodovědecká fakulta,0 Kč,Praha,4,P,0,0,1,1,https://is.cuni.cz/studium/prijimacky/index.php?do=obory&fakulta=11310&fst=&druh=N&stupr=N0114A300003&obor1=&iscedkod=&jazyk=&delka=&fulltext=&zobraz=Zobrazit+5+polo%C5%BEek,Vědy o Zemi,0,0,0,0,0,0,0,0,0,0,0,0,0,PŘ,Z,0,0,0,0,ČSP,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství geografie pro střední školy,Západočeská univerzita v Plzni,Fakulta pedagogická,0 Kč,Plzeň,4,P,0,0,0,1,https://www.zcu.cz/cs/Admission/Study-fields/index.html?FieldNumber=N0114A300071&FormOfStudy=P&TypeOfStudy=N,,0,0,0,0,0,0,0,0,0,0,0,0,0,PŘ,Z,0,0,0,0,ČSP,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství geologie pro střední školy,Univerzita Karlova,Přírodovědecká fakulta,0 Kč,Praha,4,P,0,0,0,1,https://is.cuni.cz/studium/prijimacky/index.php?do=obory&fakulta=11310&fst=&druh=N&stupr=N0114A300107&obor1=&iscedkod=&jazyk=&delka=&fulltext=&zobraz=Zobrazit+3+polo%C5%BEky,Vědy o Zemi,0,0,0,0,0,0,0,0,0,0,0,0,0,PŘ,Z,0,0,0,0,ČSP,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství historie pro střední školy,Masarykova univerzita,Filozofická fakulta,0 Kč,Brno,4,P,0,0,1,1,https://is.muni.cz/program/24463/ucitelstvi-historie-pro-stredni-skoly,,0,0,0,0,0,0,0,0,D,OV,ZSV,0,0,0,0,0,0,0,0,ČSP,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství historie pro střední školy,Univerzita Karlova,Filozofická fakulta,0 Kč,Praha,4,P,0,0,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_obor&id_obor=24750,Historické vědy,0,0,0,0,0,0,0,0,D,OV,ZSV,0,0,0,0,0,0,0,0,ČSP,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Učitelství hudební výchovy pro 2. stupeň základní školy a střední školy,Univerzita Karlova,Pedagogická fakulta,0 Kč,Praha,4,P,0,0,0,1,https://is.cuni.cz/studium/prijimacky/index.php?do=obory&fakulta=11410&fst=&druh=N&stupr=N0114A300092&obor1=&iscedkod=&jazyk=&delka=&fulltext=&zobraz=Zobrazit+5+polo%C5%BEek,Vědy o umění a kultuře,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství hudební výchovy pro střední školy,Západočeská univerzita v Plzni,Fakulta pedagogická,0 Kč,Plzeň,4,P,0,0,0,1,https://www.zcu.cz/cs/Admission/Study-fields/index.html?FieldNumber=N0114A300078&FormOfStudy=P&TypeOfStudy=N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Učitelství hudební výchovy pro střední školy a 2. stupeň základních škol,Univerzita Palackého v Olomouci,Pedagogická fakulta,0 Kč,Olomouc,4,P,0,0,0,1,https://www.studium.upol.cz/Catalog/StudyPrograms?type=Subsequent#year=2021&maior=5442,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,1. stupeň ZŠ,2. stupeň ZŠ,SŠ,Učitelství,0,Učitelství hudební výchovy pro základní a střední školy,Masarykova univerzita,Pedagogická fakulta,0 Kč,Brno,4,P,0,0,0,1,https://is.muni.cz/program/23940/ucitelstvi-hudebni-vychovy-pro-zakladni-a-stredni-skoly,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Učitelství chemie pro 2. stupeň základní školy a střední školy,Univerzita Karlova,Pedagogická fakulta,0 Kč,Praha,4,P,0,0,0,1,https://is.cuni.cz/studium/prijimacky/index.php?do=obory&fakulta=11410&fst=&druh=N&stupr=N0114A300093&obor1=&iscedkod=&jazyk=&delka=&fulltext=&zobraz=Zobrazit+3+polo%C5%BEky,Chemie,0,0,0,0,0,0,M,0,0,0,0,F,CH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství chemie pro střední školy,Univerzita Karlova,Přírodovědecká fakulta,0 Kč,Praha,4,P,0,0,1,1,https://is.cuni.cz/studium/prijimacky/index.php?do=obory&fakulta=11310&fst=&druh=N&stupr=N0114A300108&obor1=&iscedkod=&jazyk=&delka=&fulltext=&zobraz=Zobrazit+5+polo%C5%BEek,Chemie,0,0,0,0,0,0,M,0,0,0,0,F,CH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství chemie pro střední školy,Západočeská univerzita v Plzni,Fakulta pedagogická,0 Kč,Plzeň,4,P,0,0,0,1,https://www.zcu.cz/cs/Admission/Study-fields/index.html?FieldNumber=N0114A300072&FormOfStudy=P&TypeOfStudy=N,,0,0,0,0,0,0,M,0,0,0,0,F,CH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,0,Učitelství,0,Učitelství chemie pro základní školy,Masarykova univerzita,Pedagogická fakulta,0 Kč,Brno,4,P,0,K,1,1,https://is.muni.cz/program/23761/ucitelstvi-chemie-pro-zakladni-skoly,,0,0,0,0,0,0,M,0,0,0,0,F,CH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,0,Učitelství,0,Učitelství informačních a komunikačních technologií pro 2. stupeň základní školy a střední školy,Univerzita Karlova,Pedagogická fakulta,0 Kč,Praha,4,P,0,K,1,1,https://is.cuni.cz/studium/prijimacky/index.php?do=obory&fakulta=11410&fst=&druh=N&stupr=N0114A300094&obor1=&iscedkod=&jazyk=&delka=&fulltext=&zobraz=Zobrazit+5+polo%C5%BEek,Informatika,0,0,0,0,0,0,M,IKT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,0,Učitelství,0,Učitelství informatiky pro 2. stupeň základních škol,Univerzita Palackého v Olomouci,Pedagogická fakulta,0 Kč,Olomouc,4,P,0,K,0,1,prezenční i kombinované,,0,0,0,0,0,0,M,IKT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství informatiky pro střední školy,Masarykova univerzita,Fakulta informatiky,0 Kč,Brno,4,P,0,0,1,1,https://is.muni.cz/program/22964/ucitelstvi-informatiky-pro-stredni-skoly,Informatika,0,0,0,0,0,0,M,IKT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství informatiky pro střední školy,Univerzita Karlova,Matematicko-fyzikální fakulta,0 Kč,Praha,4,P,0,0,1,1,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_obor&id_obor=24469,Informatika,0,0,0,0,0,0,M,IKT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Učitelství matematiky pro 2. stupeň základní školy a střední školy,Univerzita Karlova,Pedagogická fakulta,0 Kč,Praha,4,P,0,K,1,1,https://is.cuni.cz/studium/prijimacky/index.php?do=obory&fakulta=11410&fst=&druh=N&stupr=N0114A300095&obor1=&iscedkod=&jazyk=&delka=&fulltext=&zobraz=Zobrazit+7+polo%C5%BEek,Matematika,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,0,Učitelství,0,Učitelství matematiky pro 2. stupeň ZŠ,Univerzita Palackého v Olomouci,Pedagogická fakulta,0 Kč,Olomouc,4,P,0,K,0,1,prezenční i kombinované,,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství matematiky pro střední školy,Univerzita Karlova,Matematicko-fyzikální fakulta,0 Kč,Praha,4,P,0,0,0,1,https://is.cuni.cz/studium/prijimacky/index.php?do=obory&fakulta=11320&fst=&druh=N&stupr=N0114A300066&obor1=&iscedkod=&jazyk=&delka=&fulltext=&zobraz=Zobrazit+5+polo%C5%BEek,Matematika,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství matematiky pro střední školy,Západočeská univerzita v Plzni,Fakulta aplikovaných věd,0 Kč,Plzeň,4,P,0,K,0,1,https://www.zcu.cz/cs/Admission/Study-fields/index.html?FieldNumber=N0114A300067&FormOfStudy=P&TypeOfStudy=N,Matematika,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,1. stupeň ZŠ,2. stupeň ZŠ,0,Učitelství,0,Učitelství matematiky pro základní školy,Masarykova univerzita,Pedagogická fakulta,0 Kč,Brno,4,P,0,K,0,1,https://is.muni.cz/program/23834/ucitelstvi-matematiky-pro-zakladni-skoly,,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství německého jazyka a literatury pro střední školy,Masarykova univerzita,Filozofická fakulta,0 Kč,Brno,4,P,0,K,1,1,https://is.muni.cz/program/24308/ucitelstvi-nemeckeho-jazyka-a-literatury-pro-stredni-skoly,,0,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství německého jazyka a literatury pro střední školy,Univerzita Karlova,Filozofická fakulta,0 Kč,Praha,4,P,0,0,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_obor&id_obor=24752,Filologie,0,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Učitelství německého jazyka pro 2. stupeň základní školy a střední školy,Univerzita Karlova,Pedagogická fakulta,0 Kč,Praha,4,P,0,0,1,1,https://is.cuni.cz/studium/prijimacky/index.php?do=obory&fakulta=11410&fst=&druh=N&stupr=N0114A300096&obor1=&iscedkod=&jazyk=&delka=&fulltext=&zobraz=Zobrazit+5+polo%C5%BEek,,0,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství německého jazyka pro střední školy,Západočeská univerzita v Plzni,Fakulta pedagogická,0 Kč,Plzeň,4,P,0,0,0,1,https://www.zcu.cz/cs/Admission/Study-fields/index.html?FieldNumber=N0114A300075&FormOfStudy=P&TypeOfStudy=N,,0,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,1. stupeň ZŠ,2. stupeň ZŠ,0,Učitelství,0,Učitelství německého jazyka pro základní školy,Masarykova univerzita,Pedagogická fakulta,0 Kč,Brno,4,P,0,K,1,1,https://is.muni.cz/program/23878/ucitelstvi-nemeckeho-jazyka-pro-zakladni-skoly,,0,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,1. stupeň ZŠ,2. stupeň ZŠ,0,Učitelství,0,Učitelství německého jazyka pro základní školy,Univerzita Palackého v Olomouci,Pedagogická fakulta,0 Kč,Olomouc,4,P,0,K,1,1,"prezenční jednooborové, kombinované jednooborové, prezenční dvouoborové, kombinované dvouoborové",,0,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,1. stupeň ZŠ,2. stupeň ZŠ,0,Učitelství,0,Učitelství občanské výchovy pro základní školy,Masarykova univerzita,Pedagogická fakulta,0 Kč,Brno,4,P,0,K,0,1,https://is.muni.cz/program/23793/ucitelstvi-obcanske-vychovy-pro-zakladni-skoly,,0,0,0,0,0,0,0,0,0,OV,ZSV,0,0,0,0,0,0,0,0,ČSP,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství odborných předmětů,Ostravská univerzita,Pedagogická fakulta,0 Kč,Ostrava,4,0,0,K,1,0,https://www.osu.cz/studijniobory/?specializaceid=3090,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ODBP,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství odborných předmětů pro zdravotnické školy,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Fakulta zdravotnických studií,0 Kč,Ústecký,4,P,0,0,1,0,https://portal.ujep.cz/ects/plan/13162?lang=cs,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ODBP,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství odborných předmětů pro zdravotnické školy,Univerzita Palackého v Olomouci,Pedagogická fakulta,0 Kč,Olomouc,4,P,0,K,1,0,prezenční i kombinované,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ODBP,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství pedagogiky pro střední školy,Masarykova univerzita,Filozofická fakulta,0 Kč,Brno,4,P,0,K,1,0,https://is.muni.cz/program/24526/ucitelstvi-pedagogiky-pro-stredni-skoly,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ODBP,0,0,ANO
Titul,Bc.,0,0,SŠ,Učitelství,0,Učitelství praktického vyučování,Česká zemědělská univerzita v Praze,Institut vzdělávání a poradenství,0 Kč,Praha,6,0,0,K,1,0,https://www.ivp.czu.cz/cs/r-6930-studium/r-7469-studijni-programy/r-8775-programy-bakalarskeho-studia/r-8779-ucitelstvi-praktickeho-vyucovani,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PV,0,ANO
Titul,Bc.,0,0,SŠ,Učitelství,0,Učitelství praktického vyučování,Univerzita Hradec Králové,Pedagogická fakulta,0 Kč,Hradec Králové,6,0,0,K,1,0,https://www.uhk.cz/cs/pedagogicka-fakulta/prijimaci-zkousky/studijni-programy/ucitelstvi-praktickeho-vyucovani-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PV,0,ANO
Titul,Bc.,0,0,SŠ,Učitelství,0,Učitelství praktického vyučování a odborného výcviku,Mendelova univerzita v Brně,Institut celoživotního vzdělávání,0 Kč,Brno,6,P,0,K,1,0,https://icv.mendelu.cz/upvov,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PV,ODBV,ANO
Titul,Bc.,0,0,SŠ,Učitelství,0,Učitelství praktického vyučování a odborného výcviku,Univerzita Karlova,Pedagogická fakulta,0 Kč,Praha,6,0,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_obor&id_obor=24417,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PV,ODBV,ANO
Titul,Bc.,0,0,SŠ,Učitelství,0,Učitelství praktického vyučování a odborného výcviku,Univerzita Palackého v Olomouci,Pedagogická fakulta,0 Kč,Olomouc,6,P,0,K,1,0,prezenční i kombinované,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PV,ODBV,ANO
Titul,Mgr.,1. stupeň ZŠ,0,0,Učitelství,0,Učitelství pro 1. stupeň základní školy,Masarykova univerzita,Pedagogická fakulta,0 Kč,Brno,10,P,0,K,1,0,https://is.muni.cz/program/23830/ucitelstvi-pro-1-stupen-zakladni-skoly,,ČJL,0,0,0,0,0,M,0,0,0,0,0,0,0,0,HV,VV,0,TV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,1. stupeň ZŠ,0,0,Učitelství,0,Učitelství pro 1. stupeň základní školy,Univerzita Karlova,Pedagogická fakulta,0 Kč,Praha,10,P,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=obory&fakulta=11410&fst=&druh=M&stupr=&obor1=&iscedkod=&jazyk=&delka=&fulltext=&zobraz=Zobrazit+2+polo%C5%BEky,,ČJL,0,0,0,0,0,M,0,0,0,0,0,0,0,0,HV,VV,0,TV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,1. stupeň ZŠ,0,0,Učitelství,0,Učitelství pro 1. stupeň základní školy,Univerzita Palackého v Olomouci,Pedagogická fakulta,0 Kč,Olomouc,10,P,0,K,1,0,prezenční i kombinované,,ČJL,0,0,0,0,0,M,0,0,0,0,0,0,0,0,HV,VV,0,TV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
